date,exdate,cp_flag,strike_price,best_bid,best_offer,impl_volatility,mid,T
2023-01-13,2023-02-03,C,250.0,0.0,0.01,0.787372,0.005,0.057534246575342465
2023-01-13,2023-02-03,C,50.0,84.75,85.05,1.486475,84.9,0.057534246575342465
2023-01-13,2023-02-03,C,55.0,79.75,80.05,1.263247,79.9,0.057534246575342465
2023-01-13,2023-02-03,C,60.0,74.7,75.1,,74.9,0.057534246575342465
2023-01-13,2023-02-03,C,65.0,69.8,70.1,1.171902,69.94999999999999,0.057534246575342465
2023-01-13,2023-02-03,C,70.0,64.8,65.15,1.096966,64.975,0.057534246575342465
2023-01-13,2023-02-03,C,75.0,59.75,60.15,0.867324,59.95,0.057534246575342465
2023-01-13,2023-02-03,C,80.0,54.85,55.1,0.831371,54.975,0.057534246575342465
2023-01-13,2023-02-03,C,85.0,49.85,50.2,0.821226,50.025000000000006,0.057534246575342465
2023-01-13,2023-02-03,C,90.0,44.85,45.25,0.746226,45.05,0.057534246575342465
2023-01-13,2023-02-03,C,95.0,39.85,40.2,0.608051,40.025000000000006,0.057534246575342465
2023-01-13,2023-02-03,P,100.0,0.07,0.08,0.564724,0.07500000000000001,0.057534246575342465
2023-01-13,2023-02-03,P,105.0,0.1,0.11,0.507097,0.10500000000000001,0.057534246575342465
2023-01-13,2023-02-03,P,110.0,0.17,0.18,0.462249,0.175,0.057534246575342465
2023-01-13,2023-02-03,P,113.0,0.25,0.26,0.440862,0.255,0.057534246575342465
2023-01-13,2023-02-03,P,114.0,0.29,0.3,0.435616,0.295,0.057534246575342465
2023-01-13,2023-02-03,P,115.0,0.33,0.34,0.428783,0.335,0.057534246575342465
2023-01-13,2023-02-03,P,116.0,0.37,0.38,0.420577,0.375,0.057534246575342465
2023-01-13,2023-02-03,P,117.0,0.43,0.44,0.415851,0.435,0.057534246575342465
2023-01-13,2023-02-03,P,118.0,0.49,0.51,0.410396,0.5,0.057534246575342465
2023-01-13,2023-02-03,P,119.0,0.57,0.58,0.40513,0.575,0.057534246575342465
2023-01-13,2023-02-03,P,120.0,0.65,0.67,0.399844,0.66,0.057534246575342465
2023-01-13,2023-02-03,P,121.0,0.75,0.77,0.395157,0.76,0.057534246575342465
2023-01-13,2023-02-03,P,122.0,0.87,0.89,0.391403,0.88,0.057534246575342465
2023-01-13,2023-02-03,P,123.0,1.0,1.02,0.386869,1.01,0.057534246575342465
2023-01-13,2023-02-03,P,124.0,1.15,1.17,0.382761,1.16,0.057534246575342465
2023-01-13,2023-02-03,P,125.0,1.33,1.35,0.379936,1.34,0.057534246575342465
2023-01-13,2023-02-03,P,126.0,1.51,1.53,0.374802,1.52,0.057534246575342465
2023-01-13,2023-02-03,P,127.0,1.73,1.76,0.372069,1.745,0.057534246575342465
2023-01-13,2023-02-03,P,128.0,1.96,2.0,0.367862,1.98,0.057534246575342465
2023-01-13,2023-02-03,P,129.0,2.23,2.27,0.364508,2.25,0.057534246575342465
2023-01-13,2023-02-03,P,130.0,2.53,2.57,0.361303,2.55,0.057534246575342465
2023-01-13,2023-02-03,P,131.0,2.86,2.89,0.357729,2.875,0.057534246575342465
2023-01-13,2023-02-03,P,132.0,3.2,3.25,0.353637,3.225,0.057534246575342465
2023-01-13,2023-02-03,P,133.0,3.55,3.65,0.348988,3.5999999999999996,0.057534246575342465
2023-01-13,2023-02-03,P,134.0,4.0,4.05,0.345624,4.025,0.057534246575342465
2023-01-13,2023-02-03,P,135.0,4.45,4.5,0.341506,4.475,0.057534246575342465
2023-01-13,2023-02-03,P,136.0,4.9,5.0,0.336577,4.95,0.057534246575342465
2023-01-13,2023-02-03,P,137.0,5.45,5.55,0.334647,5.5,0.057534246575342465
2023-01-13,2023-02-03,P,138.0,6.0,6.05,0.327841,6.025,0.057534246575342465
2023-01-13,2023-02-03,P,139.0,6.5,6.65,0.319874,6.575,0.057534246575342465
2023-01-13,2023-02-03,P,140.0,7.15,7.3,0.317059,7.225,0.057534246575342465
2023-01-13,2023-02-03,P,141.0,7.8,8.0,0.313283,7.9,0.057534246575342465
2023-01-13,2023-02-03,P,142.0,8.5,8.65,0.30609,8.575,0.057534246575342465
2023-01-13,2023-02-03,P,143.0,9.25,9.4,0.302623,9.325,0.057534246575342465
2023-01-13,2023-02-03,P,144.0,10.0,10.2,0.298369,10.1,0.057534246575342465
2023-01-13,2023-02-03,P,145.0,10.8,11.0,0.293269,10.9,0.057534246575342465
2023-01-13,2023-02-03,P,146.0,11.65,11.85,0.290872,11.75,0.057534246575342465
2023-01-13,2023-02-03,P,147.0,12.5,12.7,0.284558,12.6,0.057534246575342465
2023-01-13,2023-02-03,P,148.0,13.4,13.75,0.296355,13.575,0.057534246575342465
2023-01-13,2023-02-03,P,149.0,14.3,14.65,0.292601,14.475000000000001,0.057534246575342465
2023-01-13,2023-02-03,P,150.0,15.25,15.55,0.289995,15.4,0.057534246575342465
2023-01-13,2023-02-03,P,152.5,17.65,17.95,0.29253,17.799999999999997,0.057534246575342465
2023-01-13,2023-02-03,P,155.0,20.05,20.4,,20.225,0.057534246575342465
2023-01-13,2023-02-03,P,157.5,22.55,22.9,,22.725,0.057534246575342465
2023-01-13,2023-02-03,P,160.0,25.05,25.4,,25.225,0.057534246575342465
2023-01-13,2023-02-03,P,162.5,27.55,27.9,,27.725,0.057534246575342465
2023-01-13,2023-02-03,P,165.0,30.05,30.5,0.426749,30.275,0.057534246575342465
2023-01-13,2023-02-03,P,170.0,35.1,35.4,0.455086,35.25,0.057534246575342465
2023-01-13,2023-02-03,P,175.0,40.1,40.4,0.504138,40.25,0.057534246575342465
2023-01-13,2023-02-03,P,180.0,45.15,45.45,0.598645,45.3,0.057534246575342465
2023-01-13,2023-02-03,P,185.0,50.15,50.4,0.627643,50.275,0.057534246575342465
2023-01-13,2023-02-03,P,190.0,55.1,55.4,0.640609,55.25,0.057534246575342465
2023-01-13,2023-02-03,P,195.0,60.1,60.45,0.717306,60.275000000000006,0.057534246575342465
2023-01-13,2023-02-03,P,200.0,65.1,65.4,0.7244,65.25,0.057534246575342465
2023-01-13,2023-02-03,P,205.0,70.1,70.4,0.764329,70.25,0.057534246575342465
2023-01-13,2023-02-03,P,210.0,75.1,75.45,0.841623,75.275,0.057534246575342465
2023-01-13,2023-02-03,P,215.0,80.15,80.35,0.840815,80.25,0.057534246575342465
2023-01-13,2023-02-03,P,220.0,85.1,85.4,0.877534,85.25,0.057534246575342465
2023-01-13,2023-02-03,P,225.0,90.1,90.4,0.913242,90.25,0.057534246575342465
2023-01-13,2023-02-03,P,230.0,95.1,95.4,0.948046,95.25,0.057534246575342465
2023-01-13,2023-02-03,P,235.0,100.1,100.4,0.982248,100.25,0.057534246575342465
2023-01-13,2023-02-03,P,240.0,105.1,105.4,1.015716,105.25,0.057534246575342465
2023-01-13,2023-02-03,P,245.0,110.1,110.4,1.048437,110.25,0.057534246575342465
2023-01-13,2023-02-03,P,250.0,115.1,115.45,1.127561,115.275,0.057534246575342465
2023-01-13,2023-02-03,P,50.0,0.0,0.01,1.300562,0.005,0.057534246575342465
2023-01-13,2023-02-03,P,55.0,0.0,0.01,1.180384,0.005,0.057534246575342465
2023-01-13,2023-02-03,P,60.0,0.0,0.01,1.07067,0.005,0.057534246575342465
2023-01-13,2023-02-03,P,65.0,0.0,0.01,0.969667,0.005,0.057534246575342465
2023-01-13,2023-02-03,P,70.0,0.0,0.02,0.928871,0.01,0.057534246575342465
2023-01-13,2023-02-03,P,75.0,0.0,0.02,0.836752,0.01,0.057534246575342465
2023-01-13,2023-02-03,P,80.0,0.0,0.02,0.750317,0.01,0.057534246575342465
2023-01-13,2023-02-03,P,85.0,0.01,0.03,0.715321,0.02,0.057534246575342465
2023-01-13,2023-02-03,P,90.0,0.02,0.04,0.661596,0.03,0.057534246575342465
2023-01-13,2023-02-03,P,95.0,0.04,0.05,0.60893,0.045,0.057534246575342465
2023-01-13,2023-02-10,C,100.0,35.05,35.35,0.581374,35.2,0.07671232876712329
2023-01-13,2023-02-10,C,105.0,30.05,30.4,0.505721,30.225,0.07671232876712329
2023-01-13,2023-02-10,C,110.0,25.25,25.55,0.475887,25.4,0.07671232876712329
2023-01-13,2023-02-10,C,113.0,22.3,22.7,0.446259,22.5,0.07671232876712329
2023-01-13,2023-02-10,C,114.0,21.35,21.75,0.438532,21.55,0.07671232876712329
2023-01-13,2023-02-10,C,115.0,20.4,20.85,0.434624,20.625,0.07671232876712329
2023-01-13,2023-02-10,C,116.0,19.45,19.8,0.416401,19.625,0.07671232876712329
2023-01-13,2023-02-10,C,117.0,18.45,19.05,0.418839,18.75,0.07671232876712329
2023-01-13,2023-02-10,C,118.0,17.65,17.9,0.403886,17.775,0.07671232876712329
2023-01-13,2023-02-10,C,119.0,16.75,17.1,0.406546,16.925,0.07671232876712329
2023-01-13,2023-02-10,C,120.0,15.9,16.1,0.396944,16.0,0.07671232876712329
2023-01-13,2023-02-10,C,121.0,15.05,15.4,0.404044,15.225000000000001,0.07671232876712329
2023-01-13,2023-02-10,C,122.0,14.2,14.35,0.389009,14.274999999999999,0.07671232876712329
2023-01-13,2023-02-10,C,123.0,13.35,13.5,0.384275,13.425,0.07671232876712329
2023-01-13,2023-02-10,C,124.0,12.5,12.65,0.37779,12.575,0.07671232876712329
2023-01-13,2023-02-10,C,125.0,11.7,11.85,0.374704,11.774999999999999,0.07671232876712329
2023-01-13,2023-02-10,C,126.0,10.9,11.05,0.369916,10.975000000000001,0.07671232876712329
2023-01-13,2023-02-10,C,127.0,10.1,10.3,0.365269,10.2,0.07671232876712329
2023-01-13,2023-02-10,C,128.0,9.4,9.6,0.36499,9.5,0.07671232876712329
2023-01-13,2023-02-10,C,129.0,8.65,8.85,0.358937,8.75,0.07671232876712329
2023-01-13,2023-02-10,C,130.0,8.0,8.15,0.356649,8.075,0.07671232876712329
2023-01-13,2023-02-10,C,131.0,7.3,7.5,0.352491,7.4,0.07671232876712329
2023-01-13,2023-02-10,C,132.0,6.65,6.85,0.348121,6.75,0.07671232876712329
2023-01-13,2023-02-10,C,133.0,6.05,6.3,0.346876,6.175,0.07671232876712329
2023-01-13,2023-02-10,C,134.0,5.45,5.65,0.340253,5.550000000000001,0.07671232876712329
2023-01-13,2023-02-10,C,135.0,4.95,5.05,0.336657,5.0,0.07671232876712329
2023-01-13,2023-02-10,C,136.0,4.4,4.5,0.33099,4.45,0.07671232876712329
2023-01-13,2023-02-10,C,137.0,3.9,4.05,0.328219,3.9749999999999996,0.07671232876712329
2023-01-13,2023-02-10,C,138.0,3.45,3.55,0.323135,3.5,0.07671232876712329
2023-01-13,2023-02-10,C,139.0,3.05,3.1,0.319258,3.075,0.07671232876712329
2023-01-13,2023-02-10,C,140.0,2.64,2.72,0.315168,2.68,0.07671232876712329
2023-01-13,2023-02-10,C,141.0,2.29,2.37,0.312005,2.33,0.07671232876712329
2023-01-13,2023-02-10,C,142.0,1.97,2.03,0.307917,2.0,0.07671232876712329
2023-01-13,2023-02-10,C,143.0,1.69,1.76,0.305694,1.725,0.07671232876712329
2023-01-13,2023-02-10,C,144.0,1.45,1.5,0.303211,1.475,0.07671232876712329
2023-01-13,2023-02-10,C,145.0,1.23,1.28,0.300986,1.255,0.07671232876712329
2023-01-13,2023-02-10,C,146.0,1.04,1.09,0.299254,1.065,0.07671232876712329
2023-01-13,2023-02-10,C,147.0,0.87,0.92,0.297169,0.895,0.07671232876712329
2023-01-13,2023-02-10,C,148.0,0.74,0.77,0.29608,0.755,0.07671232876712329
2023-01-13,2023-02-10,C,149.0,0.61,0.65,0.294569,0.63,0.07671232876712329
2023-01-13,2023-02-10,C,150.0,0.52,0.55,0.294962,0.535,0.07671232876712329
2023-01-13,2023-02-10,C,152.5,0.33,0.36,0.294849,0.345,0.07671232876712329
2023-01-13,2023-02-10,C,155.0,0.21,0.24,0.29679,0.22499999999999998,0.07671232876712329
2023-01-13,2023-02-10,C,157.5,0.14,0.17,0.302332,0.15500000000000003,0.07671232876712329
2023-01-13,2023-02-10,C,160.0,0.1,0.12,0.309188,0.11,0.07671232876712329
2023-01-13,2023-02-10,C,162.5,0.07,0.09,0.316841,0.08,0.07671232876712329
2023-01-13,2023-02-10,C,165.0,0.06,0.07,0.328934,0.065,0.07671232876712329
2023-01-13,2023-02-10,C,170.0,0.03,0.05,0.347867,0.04,0.07671232876712329
2023-01-13,2023-02-10,C,175.0,0.01,0.04,0.365226,0.025,0.07671232876712329
2023-01-13,2023-02-10,C,180.0,0.01,0.04,0.399721,0.025,0.07671232876712329
2023-01-13,2023-02-10,C,185.0,0.0,0.03,0.411031,0.015,0.07671232876712329
2023-01-13,2023-02-10,C,190.0,0.01,0.03,0.454422,0.02,0.07671232876712329
2023-01-13,2023-02-10,C,195.0,0.0,0.02,0.454097,0.01,0.07671232876712329
2023-01-13,2023-02-10,C,200.0,0.0,0.02,0.481933,0.01,0.07671232876712329
2023-01-13,2023-02-10,C,205.0,0.0,0.02,0.508901,0.01,0.07671232876712329
2023-01-13,2023-02-10,C,210.0,0.0,0.02,0.535059,0.01,0.07671232876712329
2023-01-13,2023-02-10,C,215.0,0.0,0.02,0.560457,0.01,0.07671232876712329
2023-01-13,2023-02-10,C,220.0,0.0,0.02,0.585142,0.01,0.07671232876712329
2023-01-13,2023-02-10,C,225.0,0.0,0.02,0.609154,0.01,0.07671232876712329
2023-01-13,2023-02-10,C,230.0,0.0,0.02,0.632529,0.01,0.07671232876712329
2023-01-13,2023-02-10,C,235.0,0.0,0.02,0.655301,0.01,0.07671232876712329
2023-01-13,2023-02-10,C,240.0,0.0,0.02,0.677501,0.01,0.07671232876712329
2023-01-13,2023-02-10,C,245.0,0.0,0.02,0.699155,0.01,0.07671232876712329
2023-01-13,2023-02-10,C,250.0,0.0,0.02,0.720291,0.01,0.07671232876712329
2023-01-13,2023-02-10,C,50.0,84.75,85.1,1.4057,84.925,0.07671232876712329
2023-01-13,2023-02-10,C,55.0,79.75,80.2,1.367336,79.975,0.07671232876712329
2023-01-13,2023-02-10,C,60.0,74.7,75.15,1.082731,74.92500000000001,0.07671232876712329
2023-01-13,2023-02-10,C,65.0,69.8,70.1,1.027978,69.94999999999999,0.07671232876712329
2023-01-13,2023-02-10,C,70.0,64.8,65.15,0.963069,64.975,0.07671232876712329
2023-01-13,2023-02-10,C,75.0,59.85,60.2,0.930088,60.025000000000006,0.07671232876712329
2023-01-13,2023-02-10,C,80.0,54.8,55.2,0.785559,55.0,0.07671232876712329
2023-01-13,2023-02-10,C,85.0,49.9,50.25,0.776804,50.075,0.07671232876712329
2023-01-13,2023-02-10,C,90.0,44.9,45.3,0.701863,45.099999999999994,0.07671232876712329
2023-01-13,2023-02-10,C,95.0,39.95,40.35,0.644581,40.150000000000006,0.07671232876712329
2023-01-13,2023-02-10,P,100.0,0.1,0.11,0.514057,0.10500000000000001,0.07671232876712329
2023-01-13,2023-02-10,P,105.0,0.16,0.17,0.473057,0.165,0.07671232876712329
2023-01-13,2023-02-10,P,110.0,0.26,0.28,0.435062,0.27,0.07671232876712329
2023-01-13,2023-02-10,P,113.0,0.37,0.4,0.41752,0.385,0.07671232876712329
2023-01-13,2023-02-10,P,114.0,0.42,0.44,0.411025,0.43,0.07671232876712329
2023-01-13,2023-02-10,P,115.0,0.47,0.51,0.406513,0.49,0.07671232876712329
2023-01-13,2023-02-10,P,116.0,0.54,0.57,0.401558,0.5549999999999999,0.07671232876712329
2023-01-13,2023-02-10,P,117.0,0.62,0.64,0.396939,0.63,0.07671232876712329
2023-01-13,2023-02-10,P,118.0,0.7,0.72,0.391704,0.71,0.07671232876712329
2023-01-13,2023-02-10,P,119.0,0.79,0.82,0.387307,0.8049999999999999,0.07671232876712329
2023-01-13,2023-02-10,P,120.0,0.91,0.93,0.384029,0.92,0.07671232876712329
2023-01-13,2023-02-10,P,121.0,1.01,1.07,0.379672,1.04,0.07671232876712329
2023-01-13,2023-02-10,P,122.0,1.15,1.19,0.374923,1.17,0.07671232876712329
2023-01-13,2023-02-10,P,123.0,1.3,1.35,0.371278,1.3250000000000002,0.07671232876712329
2023-01-13,2023-02-10,P,124.0,1.47,1.52,0.367437,1.495,0.07671232876712329
2023-01-13,2023-02-10,P,125.0,1.67,1.72,0.36473,1.6949999999999998,0.07671232876712329
2023-01-13,2023-02-10,P,126.0,1.88,1.92,0.360576,1.9,0.07671232876712329
2023-01-13,2023-02-10,P,127.0,2.11,2.15,0.356783,2.13,0.07671232876712329
2023-01-13,2023-02-10,P,128.0,2.37,2.41,0.353595,2.39,0.07671232876712329
2023-01-13,2023-02-10,P,129.0,2.65,2.7,0.350411,2.675,0.07671232876712329
2023-01-13,2023-02-10,P,130.0,2.94,3.05,0.347938,2.995,0.07671232876712329
2023-01-13,2023-02-10,P,131.0,3.25,3.35,0.342382,3.3,0.07671232876712329
2023-01-13,2023-02-10,P,132.0,3.6,3.75,0.339831,3.675,0.07671232876712329
2023-01-13,2023-02-10,P,133.0,4.0,4.1,0.335235,4.05,0.07671232876712329
2023-01-13,2023-02-10,P,134.0,4.4,4.55,0.331967,4.475,0.07671232876712329
2023-01-13,2023-02-10,P,135.0,4.85,5.0,0.328298,4.925,0.07671232876712329
2023-01-13,2023-02-10,P,136.0,5.35,5.5,0.325823,5.425,0.07671232876712329
2023-01-13,2023-02-10,P,137.0,5.85,6.0,0.321113,5.925,0.07671232876712329
2023-01-13,2023-02-10,P,138.0,6.2,6.55,0.310641,6.375,0.07671232876712329
2023-01-13,2023-02-10,P,139.0,6.9,7.15,0.311586,7.025,0.07671232876712329
2023-01-13,2023-02-10,P,140.0,7.55,7.75,0.308561,7.65,0.07671232876712329
2023-01-13,2023-02-10,P,141.0,8.2,8.4,0.304932,8.3,0.07671232876712329
2023-01-13,2023-02-10,P,142.0,8.85,9.1,0.300669,8.975,0.07671232876712329
2023-01-13,2023-02-10,P,143.0,9.6,9.8,0.297848,9.7,0.07671232876712329
2023-01-13,2023-02-10,P,144.0,10.35,10.6,0.296884,10.475,0.07671232876712329
2023-01-13,2023-02-10,P,145.0,11.1,11.3,0.28858,11.2,0.07671232876712329
2023-01-13,2023-02-10,P,146.0,11.95,12.15,0.289772,12.05,0.07671232876712329
2023-01-13,2023-02-10,P,147.0,12.65,13.0,0.279851,12.825,0.07671232876712329
2023-01-13,2023-02-10,P,148.0,13.6,13.85,0.281967,13.725,0.07671232876712329
2023-01-13,2023-02-10,P,149.0,14.45,14.8,0.282109,14.625,0.07671232876712329
2023-01-13,2023-02-10,P,150.0,15.35,15.75,0.283912,15.55,0.07671232876712329
2023-01-13,2023-02-10,P,152.5,17.7,18.1,0.286688,17.9,0.07671232876712329
2023-01-13,2023-02-10,P,155.0,20.15,20.4,0.277687,20.275,0.07671232876712329
2023-01-13,2023-02-10,P,157.5,22.5,23.0,0.287328,22.75,0.07671232876712329
2023-01-13,2023-02-10,P,160.0,24.5,27.25,0.464402,25.875,0.07671232876712329
2023-01-13,2023-02-10,P,162.5,27.0,29.8,0.499086,28.4,0.07671232876712329
2023-01-13,2023-02-10,P,165.0,30.05,30.5,0.378982,30.275,0.07671232876712329
2023-01-13,2023-02-10,P,170.0,35.0,35.45,,35.225,0.07671232876712329
2023-01-13,2023-02-10,P,175.0,40.05,40.5,0.471426,40.275,0.07671232876712329
2023-01-13,2023-02-10,P,180.0,45.05,45.4,,45.224999999999994,0.07671232876712329
2023-01-13,2023-02-10,P,185.0,50.05,50.45,0.530844,50.25,0.07671232876712329
2023-01-13,2023-02-10,P,190.0,55.1,55.4,0.569896,55.25,0.07671232876712329
2023-01-13,2023-02-10,P,195.0,60.05,60.4,,60.224999999999994,0.07671232876712329
2023-01-13,2023-02-10,P,200.0,65.05,65.45,0.6446,65.25,0.07671232876712329
2023-01-13,2023-02-10,P,205.0,70.05,70.4,,70.225,0.07671232876712329
2023-01-13,2023-02-10,P,210.0,75.05,75.4,,75.225,0.07671232876712329
2023-01-13,2023-02-10,P,215.0,80.0,80.5,0.749038,80.25,0.07671232876712329
2023-01-13,2023-02-10,P,220.0,85.0,85.45,,85.225,0.07671232876712329
2023-01-13,2023-02-10,P,225.0,90.0,90.45,,90.225,0.07671232876712329
2023-01-13,2023-02-10,P,230.0,95.0,95.5,0.845441,95.25,0.07671232876712329
2023-01-13,2023-02-10,P,235.0,100.05,100.5,0.911731,100.275,0.07671232876712329
2023-01-13,2023-02-10,P,240.0,105.0,105.5,0.905954,105.25,0.07671232876712329
2023-01-13,2023-02-10,P,245.0,110.0,110.45,,110.225,0.07671232876712329
2023-01-13,2023-02-10,P,250.0,115.0,115.45,,115.225,0.07671232876712329
2023-01-13,2023-02-10,P,50.0,0.0,0.03,1.236468,0.015,0.07671232876712329
2023-01-13,2023-02-10,P,55.0,0.0,0.02,1.083183,0.01,0.07671232876712329
2023-01-13,2023-02-10,P,60.0,0.0,0.03,1.019412,0.015,0.07671232876712329
2023-01-13,2023-02-10,P,65.0,0.0,0.03,0.924077,0.015,0.07671232876712329
2023-01-13,2023-02-10,P,70.0,0.0,0.03,0.835687,0.015,0.07671232876712329
2023-01-13,2023-02-10,P,75.0,0.0,0.04,0.774636,0.02,0.07671232876712329
2023-01-13,2023-02-10,P,80.0,0.01,0.05,0.725203,0.030000000000000002,0.07671232876712329
2023-01-13,2023-02-10,P,85.0,0.02,0.05,0.658682,0.035,0.07671232876712329
2023-01-13,2023-02-10,P,90.0,0.03,0.05,0.593005,0.04,0.07671232876712329
2023-01-13,2023-02-10,P,95.0,0.06,0.08,0.558738,0.07,0.07671232876712329
2023-01-13,2023-02-17,C,100.0,35.05,35.4,0.52752,35.224999999999994,0.0958904109589041
2023-01-13,2023-02-17,C,105.0,30.2,30.5,0.489186,30.35,0.0958904109589041
2023-01-13,2023-02-17,C,110.0,25.4,25.7,0.454568,25.549999999999997,0.0958904109589041
2023-01-13,2023-02-17,C,115.0,20.65,20.95,0.412947,20.799999999999997,0.0958904109589041
2023-01-13,2023-02-17,C,120.0,16.2,16.35,0.382418,16.275,0.0958904109589041
2023-01-13,2023-02-17,C,125.0,12.1,12.25,0.36493,12.175,0.0958904109589041
2023-01-13,2023-02-17,C,130.0,8.45,8.55,0.344558,8.5,0.0958904109589041
2023-01-13,2023-02-17,C,135.0,5.45,5.5,0.327536,5.475,0.0958904109589041
2023-01-13,2023-02-17,C,140.0,3.1,3.15,0.308428,3.125,0.0958904109589041
2023-01-13,2023-02-17,C,145.0,1.57,1.59,0.293939,1.58,0.0958904109589041
2023-01-13,2023-02-17,C,150.0,0.72,0.74,0.286302,0.73,0.0958904109589041
2023-01-13,2023-02-17,C,155.0,0.33,0.34,0.286957,0.335,0.0958904109589041
2023-01-13,2023-02-17,C,160.0,0.16,0.17,0.294661,0.165,0.0958904109589041
2023-01-13,2023-02-17,C,165.0,0.09,0.1,0.3095,0.095,0.0958904109589041
2023-01-13,2023-02-17,C,170.0,0.06,0.07,0.329999,0.065,0.0958904109589041
2023-01-13,2023-02-17,C,175.0,0.04,0.05,0.348632,0.045,0.0958904109589041
2023-01-13,2023-02-17,C,180.0,0.03,0.04,0.370167,0.035,0.0958904109589041
2023-01-13,2023-02-17,C,185.0,0.02,0.03,0.386324,0.025,0.0958904109589041
2023-01-13,2023-02-17,C,190.0,0.01,0.03,0.405585,0.02,0.0958904109589041
2023-01-13,2023-02-17,C,195.0,0.02,0.03,0.442578,0.025,0.0958904109589041
2023-01-13,2023-02-17,C,200.0,0.01,0.02,0.446439,0.015,0.0958904109589041
2023-01-13,2023-02-17,C,205.0,0.0,0.02,0.454375,0.01,0.0958904109589041
2023-01-13,2023-02-17,C,210.0,0.01,0.02,0.495399,0.015,0.0958904109589041
2023-01-13,2023-02-17,C,215.0,0.0,0.02,0.500498,0.01,0.0958904109589041
2023-01-13,2023-02-17,C,220.0,0.0,0.02,0.522582,0.01,0.0958904109589041
2023-01-13,2023-02-17,C,225.0,0.0,0.02,0.544063,0.01,0.0958904109589041
2023-01-13,2023-02-17,C,230.0,0.0,0.02,0.564974,0.01,0.0958904109589041
2023-01-13,2023-02-17,C,235.0,0.0,0.01,0.553899,0.005,0.0958904109589041
2023-01-13,2023-02-17,C,240.0,0.0,0.01,0.572882,0.005,0.0958904109589041
2023-01-13,2023-02-17,C,245.0,0.0,0.01,0.591405,0.005,0.0958904109589041
2023-01-13,2023-02-17,C,250.0,0.0,0.01,0.60949,0.005,0.0958904109589041
2023-01-13,2023-02-17,C,255.0,0.0,0.01,0.627157,0.005,0.0958904109589041
2023-01-13,2023-02-17,C,260.0,0.0,0.01,0.644426,0.005,0.0958904109589041
2023-01-13,2023-02-17,C,265.0,0.0,0.01,0.661313,0.005,0.0958904109589041
2023-01-13,2023-02-17,C,270.0,0.0,0.01,0.677834,0.005,0.0958904109589041
2023-01-13,2023-02-17,C,275.0,0.0,0.01,0.694006,0.005,0.0958904109589041
2023-01-13,2023-02-17,C,280.0,0.0,0.01,0.709841,0.005,0.0958904109589041
2023-01-13,2023-02-17,C,285.0,0.0,0.01,0.725355,0.005,0.0958904109589041
2023-01-13,2023-02-17,C,290.0,0.0,0.01,0.740559,0.005,0.0958904109589041
2023-01-13,2023-02-17,C,295.0,0.0,0.01,0.755466,0.005,0.0958904109589041
2023-01-13,2023-02-17,C,300.0,0.0,0.01,0.770087,0.005,0.0958904109589041
2023-01-13,2023-02-17,C,45.0,89.75,90.05,1.340078,89.9,0.0958904109589041
2023-01-13,2023-02-17,C,50.0,84.75,85.15,1.321902,84.95,0.0958904109589041
2023-01-13,2023-02-17,C,55.0,79.75,80.1,1.110348,79.925,0.0958904109589041
2023-01-13,2023-02-17,C,60.0,74.75,75.15,1.044608,74.95,0.0958904109589041
2023-01-13,2023-02-17,C,65.0,69.8,70.2,1.014139,70.0,0.0958904109589041
2023-01-13,2023-02-17,C,70.0,64.8,65.15,0.860225,64.975,0.0958904109589041
2023-01-13,2023-02-17,C,75.0,59.9,60.15,0.830823,60.025,0.0958904109589041
2023-01-13,2023-02-17,C,80.0,54.9,55.2,0.761298,55.05,0.0958904109589041
2023-01-13,2023-02-17,C,85.0,49.95,50.25,0.712745,50.1,0.0958904109589041
2023-01-13,2023-02-17,C,90.0,44.95,45.35,0.657161,45.150000000000006,0.0958904109589041
2023-01-13,2023-02-17,C,95.0,40.05,40.3,0.586693,40.175,0.0958904109589041
2023-01-13,2023-02-17,P,100.0,0.17,0.18,0.498783,0.175,0.0958904109589041
2023-01-13,2023-02-17,P,105.0,0.25,0.26,0.457841,0.255,0.0958904109589041
2023-01-13,2023-02-17,P,110.0,0.41,0.42,0.426495,0.415,0.0958904109589041
2023-01-13,2023-02-17,P,115.0,0.69,0.7,0.398665,0.695,0.0958904109589041
2023-01-13,2023-02-17,P,120.0,1.2,1.21,0.376866,1.205,0.0958904109589041
2023-01-13,2023-02-17,P,125.0,2.06,2.08,0.358611,2.0700000000000003,0.0958904109589041
2023-01-13,2023-02-17,P,130.0,3.4,3.45,0.34172,3.425,0.0958904109589041
2023-01-13,2023-02-17,P,135.0,5.35,5.45,0.32499,5.4,0.0958904109589041
2023-01-13,2023-02-17,P,140.0,7.95,8.15,0.305195,8.05,0.0958904109589041
2023-01-13,2023-02-17,P,145.0,11.4,11.6,0.287848,11.5,0.0958904109589041
2023-01-13,2023-02-17,P,150.0,15.55,15.8,0.276745,15.675,0.0958904109589041
2023-01-13,2023-02-17,P,155.0,20.15,20.5,0.272257,20.325,0.0958904109589041
2023-01-13,2023-02-17,P,160.0,25.15,25.35,0.288122,25.25,0.0958904109589041
2023-01-13,2023-02-17,P,165.0,30.15,30.4,0.348804,30.275,0.0958904109589041
2023-01-13,2023-02-17,P,170.0,35.15,35.45,0.403783,35.3,0.0958904109589041
2023-01-13,2023-02-17,P,175.0,40.15,40.4,0.433345,40.275,0.0958904109589041
